date,temperature,humidity,precip,precip_type,windspeed,sealevelpressure,conditions,year,month,quarter
2016-11-16,5.2,71.7,0.0,rain,14.4,1021.0,Clear,2016,11,4
2016-11-17,5.2,69.0,0.0,rain,7.2,1023.4,Partially cloudy,2016,11,4
2016-11-18,6.5,83.5,0.0,rain,7.2,1015.1,Overcast,2016,11,4
2016-11-19,9.1,69.0,0.0,rain,18.0,1017.9,"Rain, Partially cloudy",2016,11,4
2016-11-20,3.2,83.4,0.0,rain,21.6,1025.3,"Rain, Partially cloudy",2016,11,4
2016-11-21,-1.3,59.5,0.0,"rain,snow",39.6,1031.4,"Snow, Rain, Partially cloudy",2016,11,4
2016-11-22,-3.2,30.3,0.0,rain,39.6,1039.2,Clear,2016,11,4
2016-11-23,-1.7,34.4,0.0,rain,28.8,1035.4,Clear,2016,11,4
2016-11-24,-2.0,52.0,0.0,rain,10.8,1029.6,Clear,2016,11,4
2016-11-25,-0.9,63.1,0.0,rain,14.4,1025.3,Partially cloudy,2016,11,4
2016-11-26,1.8,68.2,0.0,rain,18.0,1020.6,Clear,2016,11,4
2016-11-27,1.5,46.6,0.0,rain,36.0,1027.5,Clear,2016,11,4
2016-11-28,-0.1,53.9,0.0,rain,10.8,1032.3,Clear,2016,11,4
2016-11-29,0.9,66.6,0.0,rain,10.8,1033.7,Partially cloudy,2016,11,4
2016-11-30,4.2,58.4,0.0,rain,32.4,1024.8,Partially cloudy,2016,11,4
2016-12-01,3.3,40.6,0.0,rain,25.2,1032.0,Clear,2016,12,4
2016-12-02,1.2,58.4,0.0,rain,10.8,1029.4,Clear,2016,12,4
2016-12-03,0.5,75.3,0.0,rain,7.2,1021.3,Clear,2016,12,4
2016-12-04,2.2,71.2,0.0,rain,14.4,1017.0,Clear,2016,12,4
2016-12-05,1.4,48.7,0.0,rain,46.8,1027.7,Clear,2016,12,4
2016-12-06,-2.0,52.8,0.0,rain,7.2,1023.2,Clear,2016,12,4
2016-12-07,1.6,57.5,0.0,rain,14.4,1023.3,Clear,2016,12,4
2016-12-08,3.2,52.0,0.0,rain,46.8,1018.3,Clear,2016,12,4
2016-12-09,0.4,40.8,0.0,rain,18.0,1028.6,Partially cloudy,2016,12,4
2016-12-10,-1.9,52.4,0.0,rain,14.4,1029.5,Clear,2016,12,4
2016-12-11,-1.6,66.2,0.0,rain,10.8,1025.2,Partially cloudy,2016,12,4
2016-12-12,2.3,64.6,0.0,rain,14.4,1024.5,Partially cloudy,2016,12,4
2016-12-13,1.0,36.7,0.0,rain,18.0,1031.2,Partially cloudy,2016,12,4
2016-12-14,-1.3,31.6,0.0,rain,14.7,1033.5,Clear,2016,12,4
2016-12-15,-0.9,40.5,0.0,rain,39.6,1032.6,Clear,2016,12,4
2016-12-16,-1.7,55.3,0.0,rain,7.2,1026.7,Partially cloudy,2016,12,4
2016-12-17,-1.1,67.3,0.0,rain,7.4,1022.5,Partially cloudy,2016,12,4
2016-12-18,-0.6,69.4,0.0,rain,14.4,1024.0,Clear,2016,12,4
2016-12-19,-0.4,69.9,0.0,rain,7.2,1025.1,Clear,2016,12,4
2016-12-20,-2.7,93.3,0.0,rain,10.8,1029.1,Partially cloudy,2016,12,4
2016-12-21,0.1,83.8,0.0,rain,7.2,1026.3,Partially cloudy,2016,12,4
2016-12-22,2.0,42.0,0.0,rain,32.4,1023.8,Clear,2016,12,4
2016-12-23,-1.9,41.9,0.0,rain,18.0,1030.4,Partially cloudy,2016,12,4
2016-12-24,-2.9,64.0,0.0,rain,10.8,1030.7,Partially cloudy,2016,12,4
2016-12-25,-2.2,73.3,0.0,rain,10.8,1029.1,Partially cloudy,2016,12,4
2016-12-26,0.5,39.3,0.0,rain,14.6,1031.4,Partially cloudy,2016,12,4
2016-12-27,-2.1,38.5,0.0,rain,14.6,1034.7,Clear,2016,12,4
2016-12-28,-2.0,48.6,0.0,rain,36.0,1032.8,Clear,2016,12,4
2016-12-29,-2.6,36.5,0.0,rain,18.0,1035.3,Clear,2016,12,4
2016-12-30,-5.3,69.2,0.0,rain,10.8,1029.6,Clear,2016,12,4
2016-12-31,-4.0,73.3,0.0,rain,7.2,1027.2,Clear,2016,12,4
2017-01-01,-4.4,88.8,0.0,rain,7.2,1025.3,Partially cloudy,2017,1,1
2017-01-02,-1.1,64.1,0.0,rain,18.0,1025.7,Clear,2017,1,1
2017-01-03,-1.7,73.1,0.0,rain,14.4,1022.9,Clear,2017,1,1
2017-01-04,-2.0,81.9,0.0,rain,10.8,1026.2,Clear,2017,1,1
2017-01-05,0.3,79.6,0.0,rain,14.4,1030.6,Partially cloudy,2017,1,1
2017-01-06,-0.9,76.6,0.0,rain,7.2,1027.2,Partially cloudy,2017,1,1
2017-01-07,0.7,84.3,0.0,"rain,snow",7.2,1024.1,"Snow, Rain, Partially cloudy",2017,1,1
2017-01-08,2.8,44.5,0.0,rain,32.4,1022.5,Partially cloudy,2017,1,1
2017-01-09,0.7,38.5,0.0,rain,32.4,1025.9,Clear,2017,1,1
2017-01-10,-0.5,30.2,0.0,rain,32.4,1029.1,Partially cloudy,2017,1,1
2017-01-11,-1.2,43.7,0.0,rain,36.0,1025.3,Clear,2017,1,1
2017-01-12,-0.2,43.0,0.0,rain,25.2,1020.9,Clear,2017,1,1
2017-01-13,-0.1,21.1,0.0,rain,39.6,1025.4,Clear,2017,1,1
2017-01-14,-2.8,31.1,0.0,rain,18.0,1032.8,Clear,2017,1,1
2017-01-15,-3.5,71.3,0.0,rain,12.7,1033.5,Partially cloudy,2017,1,1
2017-01-16,-2.0,70.3,0.0,rain,7.2,1031.9,Partially cloudy,2017,1,1
2017-01-17,-1.3,67.6,0.0,rain,10.8,1030.7,Clear,2017,1,1
2017-01-18,-2.9,41.8,0.0,rain,21.6,1033.2,Partially cloudy,2017,1,1
2017-01-19,-3.7,45.4,0.0,rain,57.6,1030.9,Clear,2017,1,1
2017-01-20,-6.0,31.3,0.0,rain,28.8,1033.7,Clear,2017,1,1
2017-01-21,-5.1,32.4,0.0,rain,43.2,1030.8,Clear,2017,1,1
2017-01-22,-6.0,33.4,0.0,rain,18.0,1035.3,Clear,2017,1,1
2017-01-23,-6.6,44.3,0.0,rain,14.4,1035.6,Clear,2017,1,1
2017-01-24,-4.5,48.6,0.0,rain,10.8,1036.7,Partially cloudy,2017,1,1
2017-01-25,-3.5,59.6,0.0,rain,7.2,1031.9,Partially cloudy,2017,1,1
2017-01-26,-0.4,52.3,0.0,rain,54.0,1024.3,Partially cloudy,2017,1,1
2017-01-27,-0.6,33.5,0.0,rain,36.0,1030.6,Partially cloudy,2017,1,1
2017-01-28,-2.2,57.1,0.0,rain,7.2,1021.7,Partially cloudy,2017,1,1
2017-01-29,-2.1,31.4,0.0,rain,46.8,1029.7,Partially cloudy,2017,1,1
2017-01-30,-4.3,21.4,0.0,rain,28.8,1036.9,Partially cloudy,2017,1,1
2017-01-31,-0.8,22.0,0.0,rain,11.0,1029.2,Partially cloudy,2017,1,1
2017-02-01,-1.4,23.3,0.0,rain,18.0,1037.0,Clear,2017,2,1
2017-02-02,-3.4,35.2,0.0,rain,14.4,1030.7,Clear,2017,2,1
2017-02-03,-1.6,41.4,0.0,rain,7.4,1023.4,Partially cloudy,2017,2,1
2017-02-04,2.6,45.9,0.0,rain,21.6,1018.5,Partially cloudy,2017,2,1
2017-02-05,4.2,25.2,0.0,rain,28.8,1022.2,Clear,2017,2,1
2017-02-06,1.2,24.9,0.0,rain,21.6,1031.8,Partially cloudy,2017,2,1
2017-02-07,-1.2,56.2,0.0,rain,10.8,1031.4,Partially cloudy,2017,2,1
2017-02-08,-1.1,40.5,0.0,rain,46.8,1031.0,Partially cloudy,2017,2,1
2017-02-09,-1.2,23.0,0.0,rain,50.4,1028.8,Clear,2017,2,1
2017-02-10,0.4,18.0,0.0,rain,39.6,1029.2,Clear,2017,2,1
2017-02-11,1.4,23.8,0.0,rain,21.6,1028.2,Clear,2017,2,1
2017-02-12,0.2,39.3,0.0,rain,10.8,1026.7,Clear,2017,2,1
2017-02-13,3.0,38.6,0.0,rain,14.4,1031.3,Clear,2017,2,1
2017-02-14,-0.8,72.4,0.0,rain,10.8,1033.2,Partially cloudy,2017,2,1
2017-02-15,1.0,61.5,0.0,rain,10.8,1020.8,Partially cloudy,2017,2,1
2017-02-16,4.3,34.8,0.0,rain,32.4,1018.8,Partially cloudy,2017,2,1
2017-02-17,2.2,18.3,0.0,rain,28.8,1030.5,Clear,2017,2,1
2017-02-18,2.2,36.0,0.0,rain,18.0,1022.2,Partially cloudy,2017,2,1
2017-02-19,5.0,37.1,0.0,rain,46.8,1010.4,Partially cloudy,2017,2,1
2017-02-20,0.4,22.0,0.0,rain,39.6,1030.9,Partially cloudy,2017,2,1
2017-02-21,-2.4,62.3,0.0,"rain,snow",18.0,1030.8,"Snow, Rain, Partially cloudy",2017,2,1
2017-02-22,0.4,64.6,0.0,snow,46.8,1023.5,"Snow, Partially cloudy",2017,2,1
2017-02-23,3.3,31.9,0.0,rain,36.0,1028.5,Clear,2017,2,1
2017-02-24,5.0,33.6,0.0,rain,28.8,1025.1,Clear,2017,2,1
2017-02-25,7.3,28.3,0.0,rain,25.2,1022.9,Clear,2017,2,1
2017-02-26,6.1,38.9,0.0,rain,14.6,1024.5,Clear,2017,2,1
2017-02-27,6.8,44.1,0.0,rain,18.0,1021.2,Partially cloudy,2017,2,1
2017-02-28,9.6,24.7,0.0,rain,21.6,1018.9,Partially cloudy,2017,2,1
2017-03-01,5.6,19.6,0.0,rain,39.6,1024.1,Partially cloudy,2017,3,1
2017-03-02,5.8,25.5,0.0,rain,18.0,1018.5,Clear,2017,3,1
2017-03-03,5.7,42.8,0.0,rain,18.0,1014.0,Clear,2017,3,1
2017-03-04,4.8,43.2,0.0,rain,11.0,1017.4,Clear,2017,3,1
2017-03-05,6.2,23.3,0.0,rain,39.6,1023.0,Partially cloudy,2017,3,1
2017-03-06,2.9,32.9,0.0,rain,36.0,1020.6,Partially cloudy,2017,3,1
2017-03-07,2.9,24.4,0.0,rain,39.6,1024.1,Clear,2017,3,1
2017-03-08,7.8,17.6,0.0,rain,36.0,1017.9,Partially cloudy,2017,3,1
2017-03-09,10.4,16.4,0.0,rain,25.2,1014.1,Clear,2017,3,1
2017-03-10,10.6,24.7,0.0,rain,14.4,1015.8,Partially cloudy,2017,3,1
2017-03-11,12.6,24.5,0.0,rain,28.8,1017.7,Partially cloudy,2017,3,1
2017-03-12,8.8,16.8,0.0,rain,28.8,1026.4,Partially cloudy,2017,3,1
2017-03-13,8.6,17.7,0.0,rain,14.4,1027.0,Clear,2017,3,1
2017-03-14,9.2,24.7,0.0,rain,16.3,1025.7,Clear,2017,3,1
2017-03-15,7.7,39.8,0.0,rain,14.4,1024.1,Partially cloudy,2017,3,1
2017-03-16,8.6,44.0,0.0,rain,18.0,1019.2,Partially cloudy,2017,3,1
2017-03-17,10.3,50.6,0.0,rain,18.0,1019.0,Partially cloudy,2017,3,1
2017-03-18,11.3,48.5,0.0,rain,14.4,1023.4,Partially cloudy,2017,3,1
2017-03-19,11.5,56.1,0.0,rain,18.0,1024.3,Partially cloudy,2017,3,1
2017-03-20,9.0,65.8,0.0,rain,18.0,1022.5,"Rain, Partially cloudy",2017,3,1
2017-03-21,8.7,57.0,0.0,rain,14.4,1024.6,Partially cloudy,2017,3,1
2017-03-22,9.2,50.7,0.0,rain,10.8,1019.9,Partially cloudy,2017,3,1
2017-03-23,7.4,71.5,0.0,rain,14.4,1024.3,"Rain, Overcast",2017,3,1
2017-03-24,3.3,90.9,0.0,"rain,snow",10.8,1023.4,"Snow, Rain, Partially cloudy",2017,3,1
2017-03-25,8.2,60.2,0.0,rain,21.6,1020.9,Partially cloudy,2017,3,1
2017-03-26,10.0,32.2,0.0,rain,25.2,1020.6,Partially cloudy,2017,3,1
2017-03-27,10.3,31.2,0.0,rain,21.6,1021.9,Partially cloudy,2017,3,1
2017-03-28,10.9,43.9,0.0,rain,19.9,1020.5,Partially cloudy,2017,3,1
2017-03-29,11.5,60.8,0.0,rain,18.0,1018.8,Partially cloudy,2017,3,1
2017-03-30,12.4,44.2,0.0,rain,21.6,1023.0,Partially cloudy,2017,3,1
2017-03-31,12.4,28.4,0.0,rain,18.0,1024.9,Clear,2017,3,1
2017-04-01,13.8,32.0,0.0,rain,21.6,1016.5,Partially cloudy,2017,4,2
2017-04-02,13.8,36.5,0.0,rain,14.4,1018.0,Partially cloudy,2017,4,2
2017-04-03,16.2,45.0,0.0,rain,25.2,1017.0,Partially cloudy,2017,4,2
2017-04-04,16.1,51.7,0.0,rain,18.0,1014.7,Partially cloudy,2017,4,2
2017-04-05,15.4,64.6,0.0,rain,21.6,1012.4,Partially cloudy,2017,4,2
2017-04-06,17.0,58.2,0.0,rain,21.6,1010.9,Partially cloudy,2017,4,2
2017-04-07,14.0,60.1,0.0,rain,18.0,1014.0,Partially cloudy,2017,4,2
2017-04-08,14.9,51.8,0.0,rain,14.4,1017.5,Partially cloudy,2017,4,2
2017-04-09,13.2,54.2,0.0,rain,18.0,1020.5,Partially cloudy,2017,4,2
2017-04-10,14.8,45.6,0.0,rain,18.0,1011.3,Partially cloudy,2017,4,2
2017-04-11,15.6,28.6,0.0,rain,36.0,1014.8,Partially cloudy,2017,4,2
2017-04-12,14.7,32.8,0.0,rain,21.6,1013.2,Partially cloudy,2017,4,2
2017-04-13,13.1,36.1,0.0,rain,18.0,1010.0,Partially cloudy,2017,4,2
2017-04-14,18.1,43.0,0.0,rain,16.1,1004.0,Partially cloudy,2017,4,2
2017-04-15,21.7,33.7,0.0,rain,25.2,1007.4,Partially cloudy,2017,4,2
2017-04-16,18.3,47.4,0.0,rain,16.3,1008.7,Partially cloudy,2017,4,2
2017-04-17,19.1,48.7,0.0,rain,32.4,1000.5,Partially cloudy,2017,4,2
2017-04-18,17.7,16.5,0.0,rain,54.0,1003.5,Clear,2017,4,2
2017-04-19,12.3,49.4,0.0,rain,10.8,1008.2,Partially cloudy,2017,4,2
2017-04-20,14.5,46.1,0.0,rain,25.2,1009.8,Partially cloudy,2017,4,2
2017-04-21,16.7,32.4,0.0,rain,21.6,1014.7,Partially cloudy,2017,4,2
2017-04-22,18.5,35.1,0.0,rain,32.6,1008.5,Partially cloudy,2017,4,2
2017-04-23,18.6,26.6,0.0,rain,25.2,1008.5,Partially cloudy,2017,4,2
2017-04-24,17.0,29.5,0.0,rain,39.6,1012.3,Partially cloudy,2017,4,2
2017-04-25,15.1,18.7,0.0,rain,21.6,1021.2,Partially cloudy,2017,4,2
2017-04-26,16.4,24.3,0.0,rain,25.2,1021.7,Clear,2017,4,2
2017-04-27,21.5,14.2,0.0,rain,39.6,1013.5,Clear,2017,4,2
2017-04-28,24.3,15.9,0.0,rain,32.4,1005.5,Partially cloudy,2017,4,2
2017-04-29,26.4,23.3,0.0,rain,28.8,1002.4,Clear,2017,4,2
2017-04-30,22.4,29.1,0.0,rain,21.6,1008.1,Partially cloudy,2017,4,2
2017-05-01,19.5,34.6,0.0,rain,14.4,1015.8,Partially cloudy,2017,5,2
2017-05-02,21.2,42.6,0.0,rain,18.0,1015.1,Partially cloudy,2017,5,2
2017-05-03,21.2,51.3,0.0,rain,21.6,1014.7,Partially cloudy,2017,5,2
2017-05-04,20.2,30.4,0.0,rain,28.8,1014.6,"Rain, Partially cloudy",2017,5,2
2017-05-05,18.8,22.7,0.0,rain,50.4,1013.9,Clear,2017,5,2
2017-05-06,19.8,27.5,0.0,rain,36.0,1012.6,Clear,2017,5,2
2017-05-07,23.1,26.9,0.0,rain,28.8,1012.3,Partially cloudy,2017,5,2
2017-05-08,22.4,40.1,0.0,rain,14.4,1007.0,Overcast,2017,5,2
2017-05-09,22.2,45.7,0.0,rain,25.2,1007.0,Partially cloudy,2017,5,2
2017-05-10,23.3,44.7,0.0,rain,25.2,1005.7,Partially cloudy,2017,5,2
2017-05-11,22.8,27.1,0.0,rain,50.4,1006.6,Clear,2017,5,2
2017-05-12,20.9,21.6,0.0,rain,32.4,1004.5,Partially cloudy,2017,5,2
2017-05-13,22.1,22.0,0.0,rain,39.6,1007.3,Clear,2017,5,2
2017-05-14,23.1,26.7,0.0,rain,18.0,1013.5,Partially cloudy,2017,5,2
2017-05-15,22.2,28.2,0.0,rain,18.0,1013.9,Partially cloudy,2017,5,2
2017-05-16,24.3,35.4,0.0,rain,21.6,1006.6,Partially cloudy,2017,5,2
2017-05-17,25.5,49.6,0.0,rain,14.4,1004.5,Clear,2017,5,2
2017-05-18,27.2,51.0,0.0,rain,21.6,1006.4,Clear,2017,5,2
2017-05-19,29.2,49.6,0.0,rain,23.5,1006.3,Partially cloudy,2017,5,2
2017-05-20,28.1,47.1,0.0,rain,18.0,1008.9,"Rain, Partially cloudy",2017,5,2
2017-05-21,24.3,52.8,0.0,rain,21.6,1010.1,Partially cloudy,2017,5,2
2017-05-22,17.8,80.6,0.0,rain,14.4,1012.5,"Rain, Partially cloudy",2017,5,2
2017-05-23,22.2,51.9,0.0,rain,21.8,1013.8,Clear,2017,5,2
2017-05-24,25.5,38.5,0.0,rain,32.4,1008.4,Clear,2017,5,2
2017-05-25,23.9,41.5,0.0,rain,25.2,1010.8,Clear,2017,5,2
2017-05-26,21.9,45.0,0.0,rain,14.4,1009.6,Clear,2017,5,2
2017-05-27,24.2,48.5,0.0,rain,14.4,1005.0,Clear,2017,5,2
2017-05-28,27.7,48.9,0.0,rain,21.6,1005.0,Partially cloudy,2017,5,2
2017-05-29,23.2,52.3,0.0,rain,14.4,1011.2,Partially cloudy,2017,5,2
2017-05-30,21.9,68.2,0.0,rain,14.4,1006.8,"Rain, Partially cloudy",2017,5,2
2017-05-31,25.2,58.0,0.0,rain,25.2,999.3,Partially cloudy,2017,5,2
2017-06-01,24.8,37.9,0.0,rain,18.0,1003.7,Clear,2017,6,2
2017-06-02,19.6,47.4,0.0,rain,21.6,1007.1,Partially cloudy,2017,6,2
2017-06-03,20.8,48.1,0.0,rain,18.0,1011.6,Partially cloudy,2017,6,2
2017-06-04,24.2,40.3,0.0,rain,18.0,1009.8,Partially cloudy,2017,6,2
2017-06-05,24.8,40.4,0.0,rain,20.2,1011.5,Partially cloudy,2017,6,2
2017-06-06,17.6,80.1,0.0,rain,21.6,1010.6,"Rain, Partially cloudy",2017,6,2
2017-06-07,23.3,56.6,0.0,rain,21.6,1007.6,Clear,2017,6,2
2017-06-08,24.8,44.6,0.0,rain,32.4,1005.4,"Rain, Partially cloudy",2017,6,2
2017-06-09,27.7,39.5,0.0,rain,32.4,1002.0,Partially cloudy,2017,6,2
2017-06-10,24.2,28.9,0.0,rain,18.0,1008.5,Partially cloudy,2017,6,2
2017-06-11,23.3,33.9,0.0,rain,18.0,1009.7,"Rain, Partially cloudy",2017,6,2
2017-06-12,22.7,38.6,0.0,rain,18.0,1012.6,Partially cloudy,2017,6,2
2017-06-13,22.4,53.4,0.0,rain,18.0,1014.7,"Rain, Partially cloudy",2017,6,2
2017-06-14,27.5,42.6,0.0,rain,18.0,1010.5,Partially cloudy,2017,6,2
2017-06-15,30.2,32.8,0.0,rain,21.6,1005.7,Partially cloudy,2017,6,2
2017-06-16,31.2,32.6,0.0,rain,28.8,1004.2,Partially cloudy,2017,6,2
2017-06-17,30.3,34.8,0.0,rain,21.6,1002.9,Partially cloudy,2017,6,2
2017-06-18,28.1,47.2,0.0,rain,25.2,1002.3,"Rain, Partially cloudy",2017,6,2
2017-06-19,28.4,48.1,0.0,rain,23.3,1001.4,Partially cloudy,2017,6,2
2017-06-20,27.7,45.5,0.0,rain,14.4,1002.3,Partially cloudy,2017,6,2
2017-06-21,26.8,56.8,0.0,rain,25.2,1004.1,Partially cloudy,2017,6,2
2017-06-22,20.9,88.7,0.0,rain,18.0,1007.1,"Rain, Partially cloudy",2017,6,2
2017-06-23,19.4,93.5,0.0,rain,14.6,1005.2,"Rain, Partially cloudy",2017,6,2
2017-06-24,22.4,74.3,0.0,rain,18.0,1004.4,"Rain, Partially cloudy",2017,6,2
2017-06-25,24.1,69.5,0.0,rain,10.8,1004.1,Clear,2017,6,2
2017-06-26,27.5,57.1,0.0,rain,14.4,1005.6,Partially cloudy,2017,6,2
2017-06-27,28.3,60.3,0.0,rain,18.0,1005.5,Partially cloudy,2017,6,2
2017-06-28,28.0,65.0,0.0,rain,11.0,1005.7,Partially cloudy,2017,6,2
2017-06-29,29.3,60.4,0.0,rain,18.0,1005.4,Partially cloudy,2017,6,2
2017-06-30,29.5,59.8,0.0,rain,18.0,1003.3,Partially cloudy,2017,6,2
2017-07-01,30.4,60.2,0.0,rain,14.4,1001.1,Partially cloudy,2017,7,3
2017-07-02,28.9,63.3,0.0,rain,16.3,1002.0,Clear,2017,7,3
2017-07-03,27.9,72.2,0.0,rain,10.8,1004.0,Partially cloudy,2017,7,3
2017-07-04,25.3,83.8,0.0,rain,14.4,1006.1,"Rain, Partially cloudy",2017,7,3
2017-07-05,27.9,77.1,0.0,rain,18.0,1006.8,"Rain, Partially cloudy",2017,7,3
2017-07-06,24.5,88.6,0.0,rain,20.4,1004.0,"Rain, Partially cloudy",2017,7,3
2017-07-07,27.1,72.9,0.0,rain,21.6,997.1,"Rain, Partially cloudy",2017,7,3
2017-07-08,26.1,77.0,0.0,rain,18.0,997.6,"Rain, Partially cloudy",2017,7,3
2017-07-09,30.3,66.6,0.0,rain,27.4,997.5,Partially cloudy,2017,7,3
2017-07-10,29.5,56.0,0.0,rain,28.8,997.5,Clear,2017,7,3
2017-07-11,29.0,67.0,0.0,rain,10.8,1000.4,Partially cloudy,2017,7,3
2017-07-12,30.5,69.2,0.0,rain,14.4,1001.1,Clear,2017,7,3
2017-07-13,31.9,71.0,0.0,rain,22.1,999.1,Partially cloudy,2017,7,3
2017-07-14,28.3,74.6,0.0,rain,25.2,1001.6,Partially cloudy,2017,7,3
2017-07-15,27.0,80.2,0.0,rain,21.6,1006.5,"Rain, Partially cloudy",2017,7,3
2017-07-16,28.8,78.6,0.0,rain,14.4,1008.1,Partially cloudy,2017,7,3
2017-07-17,28.6,77.6,0.0,rain,14.4,1008.3,Partially cloudy,2017,7,3
2017-07-18,28.0,84.0,0.0,rain,28.8,1005.6,"Rain, Partially cloudy",2017,7,3
2017-07-19,28.9,79.6,0.0,rain,10.8,1001.8,Clear,2017,7,3
2017-07-20,29.5,84.0,0.0,rain,10.8,1000.2,Partially cloudy,2017,7,3
2017-07-21,23.3,92.7,0.0,rain,21.6,1007.2,"Rain, Partially cloudy",2017,7,3
2017-07-22,24.9,77.4,0.0,rain,11.0,1009.4,Partially cloudy,2017,7,3
2017-07-23,25.5,83.0,0.0,rain,7.2,1005.5,Partially cloudy,2017,7,3
2017-07-24,26.4,84.1,0.0,rain,10.8,1004.7,Partially cloudy,2017,7,3
2017-07-25,27.1,72.6,0.0,rain,18.0,1008.2,Partially cloudy,2017,7,3
2017-07-26,22.3,83.0,0.0,rain,21.6,1006.5,"Rain, Partially cloudy",2017,7,3
2017-07-27,24.6,80.6,0.0,rain,14.4,1006.9,Partially cloudy,2017,7,3
2017-07-28,26.7,72.1,0.0,rain,14.4,1011.8,Partially cloudy,2017,7,3
2017-07-29,25.2,74.3,0.0,rain,18.0,1008.6,Partially cloudy,2017,7,3
2017-07-30,25.3,71.8,0.0,rain,14.4,1004.9,Partially cloudy,2017,7,3
2017-07-31,26.6,75.4,0.0,rain,12.7,1006.2,Clear,2017,7,3
2017-08-01,28.1,77.5,0.0,rain,14.4,1006.9,Partially cloudy,2017,8,3
2017-08-02,27.3,85.3,0.0,rain,18.0,1002.6,"Rain, Partially cloudy",2017,8,3
2017-08-03,30.3,70.6,0.0,rain,18.0,995.6,"Rain, Partially cloudy",2017,8,3
2017-08-04,30.9,62.5,0.0,rain,25.2,1000.1,Partially cloudy,2017,8,3
2017-08-05,27.9,72.8,0.0,rain,25.2,1001.5,"Rain, Partially cloudy",2017,8,3
2017-08-06,29.0,62.3,0.0,rain,18.0,999.9,Clear,2017,8,3
2017-08-07,29.3,55.0,0.0,rain,14.4,1000.2,Partially cloudy,2017,8,3
2017-08-08,28.4,68.4,0.0,rain,43.2,998.1,Partially cloudy,2017,8,3
2017-08-09,24.5,81.6,0.0,rain,10.8,997.7,"Rain, Partially cloudy",2017,8,3
2017-08-10,27.2,78.5,0.0,rain,14.4,999.0,Partially cloudy,2017,8,3
2017-08-11,26.9,79.9,0.0,rain,25.2,1002.5,"Rain, Partially cloudy",2017,8,3
2017-08-12,22.4,91.5,0.0,rain,14.6,1007.6,"Rain, Partially cloudy",2017,8,3
2017-08-13,24.3,87.2,0.0,rain,21.6,1008.3,"Rain, Partially cloudy",2017,8,3
2017-08-14,26.0,77.4,0.0,rain,14.4,1007.5,"Rain, Partially cloudy",2017,8,3
2017-08-15,26.6,80.0,0.0,rain,14.4,1005.9,Partially cloudy,2017,8,3
2017-08-16,25.1,85.6,0.0,rain,14.2,1005.9,"Rain, Partially cloudy",2017,8,3
2017-08-17,25.7,74.5,0.0,rain,10.8,1008.0,Partially cloudy,2017,8,3
2017-08-18,24.6,84.9,0.0,rain,36.0,1009.8,"Rain, Partially cloudy",2017,8,3
2017-08-19,25.0,83.2,0.0,rain,14.4,1010.1,"Rain, Partially cloudy",2017,8,3
2017-08-20,25.9,81.6,0.0,rain,7.2,1007.5,"Rain, Partially cloudy",2017,8,3
2017-08-21,28.4,75.8,0.0,rain,14.4,1005.0,Partially cloudy,2017,8,3
2017-08-22,26.7,87.0,0.0,rain,18.0,1007.4,"Rain, Partially cloudy",2017,8,3
2017-08-23,27.6,75.9,0.0,rain,28.8,1005.5,"Rain, Partially cloudy",2017,8,3
2017-08-24,26.8,57.0,0.0,rain,36.0,1009.1,Partially cloudy,2017,8,3
2017-08-25,24.8,46.8,0.0,rain,21.6,1011.5,Partially cloudy,2017,8,3
2017-08-26,23.1,57.6,0.0,rain,14.4,1014.5,Partially cloudy,2017,8,3
2017-08-27,18.6,84.7,0.0,rain,36.0,1013.8,"Rain, Partially cloudy",2017,8,3
2017-08-28,21.4,67.6,0.0,rain,28.8,1014.7,"Rain, Partially cloudy",2017,8,3
2017-08-29,20.9,57.4,0.0,rain,25.2,1018.2,Partially cloudy,2017,8,3
2017-08-30,21.6,73.3,0.0,rain,10.8,1013.4,Partially cloudy,2017,8,3
2017-08-31,22.9,76.1,0.0,rain,16.3,1013.1,Partially cloudy,2017,8,3
2017-09-01,22.6,79.7,0.0,rain,16.4,1011.5,"Rain, Partially cloudy",2017,9,3
2017-09-02,24.0,75.8,0.0,rain,18.0,1011.9,Partially cloudy,2017,9,3
2017-09-03,23.0,73.1,0.0,rain,21.6,1012.1,Partially cloudy,2017,9,3
2017-09-04,23.9,71.6,0.0,rain,14.6,1010.8,Partially cloudy,2017,9,3
2017-09-05,25.4,54.3,0.0,rain,32.4,1009.1,Partially cloudy,2017,9,3
2017-09-06,24.0,54.5,0.0,rain,10.8,1007.3,Partially cloudy,2017,9,3
2017-09-07,24.0,67.0,0.0,rain,10.8,1005.8,Clear,2017,9,3
2017-09-08,26.0,77.2,0.0,rain,18.0,1007.3,Partially cloudy,2017,9,3
2017-09-09,25.4,75.1,0.0,rain,21.6,1010.2,Partially cloudy,2017,9,3
2017-09-10,22.5,88.2,0.0,rain,18.0,1010.1,"Rain, Partially cloudy",2017,9,3
2017-09-11,22.1,64.2,0.0,rain,18.0,1012.1,Clear,2017,9,3
2017-09-12,21.9,64.6,0.0,rain,14.4,1015.8,Clear,2017,9,3
2017-09-13,24.0,72.9,0.0,rain,14.4,1017.9,Clear,2017,9,3
2017-09-14,24.0,69.8,0.0,rain,18.0,1017.2,Partially cloudy,2017,9,3
2017-09-15,22.8,71.8,0.0,rain,10.8,1016.9,Partially cloudy,2017,9,3
